identifier,name,size,length,url,collection,title,mediatype,year,description,subject
opioids_rfxh0257,rfxh0257-0009.ia.mp4,232741006,1763.68,https://archive.org/download/opioids_rfxh0257/rfxh0257-0009.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Eileen Spaulding, Controlled Substances Compliance",2019,Deposition of Eileen Spaulding in RE: National Prescription Opiate Litigation; in 10 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_rfxh0257,rfxh0257-0009.mp4,232741006,1763.68,https://archive.org/download/opioids_rfxh0257/rfxh0257-0009.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Eileen Spaulding, Controlled Substances Compliance",2019,Deposition of Eileen Spaulding in RE: National Prescription Opiate Litigation; in 10 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_rfxh0257,rfxh0257-0010.ia.mp4,468333303,3301.73,https://archive.org/download/opioids_rfxh0257/rfxh0257-0010.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Eileen Spaulding, Controlled Substances Compliance",2019,Deposition of Eileen Spaulding in RE: National Prescription Opiate Litigation; in 10 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_rfxh0257,rfxh0257-0010.mp4,468333303,3301.73,https://archive.org/download/opioids_rfxh0257/rfxh0257-0010.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Eileen Spaulding, Controlled Substances Compliance",2019,Deposition of Eileen Spaulding in RE: National Prescription Opiate Litigation; in 10 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0001.ia.mp4,358264248,1807.21,https://archive.org/download/opioids_lgxh0257/lgxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0001.mp4,358264248,1807.21,https://archive.org/download/opioids_lgxh0257/lgxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0002.ia.mp4,92259277,464.77,https://archive.org/download/opioids_lgxh0257/lgxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0002.mp4,92259277,464.77,https://archive.org/download/opioids_lgxh0257/lgxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0003.ia.mp4,317242797,1598.33,https://archive.org/download/opioids_lgxh0257/lgxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0003.mp4,317242797,1598.33,https://archive.org/download/opioids_lgxh0257/lgxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0004.ia.mp4,3981566,19.89,https://archive.org/download/opioids_lgxh0257/lgxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0004.mp4,3981566,19.89,https://archive.org/download/opioids_lgxh0257/lgxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0005.ia.mp4,729646620,3673.05,https://archive.org/download/opioids_lgxh0257/lgxh0257-0005.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0005.mp4,729646620,3673.05,https://archive.org/download/opioids_lgxh0257/lgxh0257-0005.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0006.ia.mp4,1217645028,4130.87,https://archive.org/download/opioids_lgxh0257/lgxh0257-0006.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0006.mp4,1217645028,4130.87,https://archive.org/download/opioids_lgxh0257/lgxh0257-0006.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0007.ia.mp4,569932878,2872.51,https://archive.org/download/opioids_lgxh0257/lgxh0257-0007.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0007.mp4,569932878,2872.51,https://archive.org/download/opioids_lgxh0257/lgxh0257-0007.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0008.ia.mp4,616829209,2092.39,https://archive.org/download/opioids_lgxh0257/lgxh0257-0008.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0008.mp4,616829209,2092.39,https://archive.org/download/opioids_lgxh0257/lgxh0257-0008.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0009.ia.mp4,1151277434,3905.8,https://archive.org/download/opioids_lgxh0257/lgxh0257-0009.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0009.mp4,1151277434,3905.8,https://archive.org/download/opioids_lgxh0257/lgxh0257-0009.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0010.ia.mp4,689338772,2338.35,https://archive.org/download/opioids_lgxh0257/lgxh0257-0010.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0010.mp4,689338772,2338.35,https://archive.org/download/opioids_lgxh0257/lgxh0257-0010.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0011.ia.mp4,320909778,1609.28,https://archive.org/download/opioids_lgxh0257/lgxh0257-0011.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0011.mp4,320909778,1609.28,https://archive.org/download/opioids_lgxh0257/lgxh0257-0011.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0012.ia.mp4,294865900,1486.16,https://archive.org/download/opioids_lgxh0257/lgxh0257-0012.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_lgxh0257,lgxh0257-0012.mp4,294865900,1486.16,https://archive.org/download/opioids_lgxh0257/lgxh0257-0012.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Ron Wickline, Vice President for Sales",2018,Deposition of Ron Wickline in RE: National Prescription Opiate Litigation; in 12 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_doo71d00,VTS_01_1_512kb.mp4,50208002,690.65,https://archive.org/download/tobacco_doo71d00/VTS_01_1_512kb.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,"Deposition of Joseph E. Bumgarner in The State of Texas v. The American Tobacco Company, Et Al. Tape 4 of 4",1996,Deposition of Joseph E. Bumgarner in The State of Texas v. The American Tobacco Company.  Bumgarner was a research chemist at the R.J.. Reynolds Company (1967-1970) doing research on rabbits and other animals to determine the effect of cigarette smoke on the body's metabolism and respiratory system.,"tobacco , cigarette , animal subject , laboratory research"
tobacco_zno71d00,VTS_01_1_512kb.mp4,35319236,480.44,https://archive.org/download/tobacco_zno71d00/VTS_01_1_512kb.mp4,"industry-archives,medicalheritagelibrary,newsandpublicaffairs",movies,Janet C. Mangini v. R. J. Reynolds Tobacco Company Et Al.; J. Douglas Weber Deposition; Tape 5 of 5.,1997,"Deposition of John Douglas Weber, Director of Marketing Research, in the case of Mangini v. R.J. Reynolds Company.  Testimony covers R.J. Reynolds' marketing research methods.","tobacco , cigarette , lawsuit , marketing research , demographics , business activity , advertising , tobacco industry , marketing , sales , young adult smoker"
tobacco_zbk52b00,zbk52b00-2.mp4,161451830,1566.86,https://archive.org/download/tobacco_zbk52b00/zbk52b00-2.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
tobacco_zbk52b00,zbk52b00-3.mp4,175684618,1707.99,https://archive.org/download/tobacco_zbk52b00/zbk52b00-3.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
tobacco_zbk52b00,zbk52b00-4.mp4,189281558,1833.33,https://archive.org/download/tobacco_zbk52b00/zbk52b00-4.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
tobacco_zbk52b00,zbk52b00-5.mp4,185677920,1799.43,https://archive.org/download/tobacco_zbk52b00/zbk52b00-5.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
tobacco_zbk52b00,zbk52b00-6.mp4,171833021,1665.64,https://archive.org/download/tobacco_zbk52b00/zbk52b00-6.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
tobacco_zbk52b00,zbk52b00-7.mp4,186529851,1806.54,https://archive.org/download/tobacco_zbk52b00/zbk52b00-7.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
tobacco_zbk52b00,zbk52b00-8.mp4,176686697,1713.28,https://archive.org/download/tobacco_zbk52b00/zbk52b00-8.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
tobacco_zbk52b00,zbk52b00.mp4,187261169,1811.64,https://archive.org/download/tobacco_zbk52b00/zbk52b00.mp4,"industry-archives,newsandpublicaffairs",movies,DEPOSITION OF JAMES W. JOHNSTON VOLUME  I,1997-09-15,"THE STATE OF MINNESOTA, BY HUBERT H. HUMPHREY, III ITS ATTORNEY GENERAL 
VS. PHILIP MORRIS INCORPORATED.","tobacco, cigarette, deposition"
opioids_jfxh0257,jfxh0257-0001.ia.mp4,675226325,3660.37,https://archive.org/download/opioids_jfxh0257/jfxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Hugh O Neill, Executive Vice President and Chief Commercial Officer",2019,Deposition of Hugh O'Neill in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jfxh0257,jfxh0257-0001.mp4,675226325,3660.37,https://archive.org/download/opioids_jfxh0257/jfxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Hugh O Neill, Executive Vice President and Chief Commercial Officer",2019,Deposition of Hugh O'Neill in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jfxh0257,jfxh0257-0002.ia.mp4,680372593,3682.71,https://archive.org/download/opioids_jfxh0257/jfxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Hugh O Neill, Executive Vice President and Chief Commercial Officer",2019,Deposition of Hugh O'Neill in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jfxh0257,jfxh0257-0002.mp4,680372593,3682.71,https://archive.org/download/opioids_jfxh0257/jfxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Hugh O Neill, Executive Vice President and Chief Commercial Officer",2019,Deposition of Hugh O'Neill in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jfxh0257,jfxh0257-0003.ia.mp4,771857716,4345.08,https://archive.org/download/opioids_jfxh0257/jfxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Hugh O Neill, Executive Vice President and Chief Commercial Officer",2019,Deposition of Hugh O'Neill in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_jfxh0257,jfxh0257-0003.mp4,771857716,4345.08,https://archive.org/download/opioids_jfxh0257/jfxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Hugh O Neill, Executive Vice President and Chief Commercial Officer",2019,Deposition of Hugh O'Neill in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_llmf0164,2017015007.mp4,666919958,6963.76,https://archive.org/download/tobacco_llmf0164/2017015007.mp4,"industry-archives,newsandpublicaffairs",movies,ROTHGEB - SHIRES - CARLISLE DEPOSITION OF VICTOR DENOBLE,,Xeros of tape. Privileged 05/01/11.; MARG  MARGINALIA; VARI  ARCHIVE LOCATION VARIANCE SHEET,"tobacco, cigarette"
tobacco_nno71d00,VTS_01_1_512kb.mp4,126039857,1734.8,https://archive.org/download/tobacco_nno71d00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,"Karbiwnyk Deposition of Andrew Schindler, as Taken in Engle v. R.J. Reynolds Tobacco Company, Etc. Et Al., Case No.: 94-08273; Tape 2 of 3 [Parts 1-5]",,"Deposition of Andrew Schindler in the case of Engle v. R.J.. Reynolds Tobacco Company, Etc. Et Al.

<a href=""http://www.archive.org/details/tobacco_nn071d00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_nn071d00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_nn071d00c"" rel=""nofollow"">Click Here to View Part 3</a>

<a href=""http://www.archive.org/details/tobacco_nn071d00d"" rel=""nofollow"">Click Here to View Part 4</a>

<a href=""http://www.archive.org/details/tobacco_nn071d00e"" rel=""nofollow"">Click Here to View Part 5</a>","tobacco , cigarette , industry strategy , marketing , advertising , smoker behavior , cigarette brands , lung cancer , smoking restriction , public place , secondhand smoke , cancer , tar , political activity , government , regulation , young adult smoker , sales , African American , Hispanic American , ethnic group , youth , public health research , trade association"
opioids_ffxh0257,ffxh0257-0001.ia.mp4,805151854,4037.0,https://archive.org/download/opioids_ffxh0257/ffxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_ffxh0257,ffxh0257-0001.mp4,805151854,4037.0,https://archive.org/download/opioids_ffxh0257/ffxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_ffxh0257,ffxh0257-0002.ia.mp4,509682211,2554.85,https://archive.org/download/opioids_ffxh0257/ffxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_ffxh0257,ffxh0257-0002.mp4,509682211,2554.85,https://archive.org/download/opioids_ffxh0257/ffxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_ffxh0257,ffxh0257-0003.ia.mp4,742712231,3722.96,https://archive.org/download/opioids_ffxh0257/ffxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_ffxh0257,ffxh0257-0003.mp4,742712231,3722.96,https://archive.org/download/opioids_ffxh0257/ffxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_ffxh0257,ffxh0257-0004.ia.mp4,873116208,4377.56,https://archive.org/download/opioids_ffxh0257/ffxh0257-0004.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_ffxh0257,ffxh0257-0004.mp4,873116208,4377.56,https://archive.org/download/opioids_ffxh0257/ffxh0257-0004.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",2019,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_xgxh0257,xgxh0257-0001.ia.mp4,636913743,3226.52,https://archive.org/download/opioids_xgxh0257/xgxh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_xgxh0257,xgxh0257-0001.mp4,636913743,3226.52,https://archive.org/download/opioids_xgxh0257/xgxh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_xgxh0257,xgxh0257-0002.ia.mp4,1574149515,8065.41,https://archive.org/download/opioids_xgxh0257/xgxh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_xgxh0257,xgxh0257-0002.mp4,1574149515,8065.41,https://archive.org/download/opioids_xgxh0257/xgxh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_xgxh0257,xgxh0257-0003.ia.mp4,1200319942,6104.22,https://archive.org/download/opioids_xgxh0257/xgxh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_xgxh0257,xgxh0257-0003.mp4,1200319942,6104.22,https://archive.org/download/opioids_xgxh0257/xgxh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of Kevin Webb, Senior Product Manager and Director of Advocacy",2019,Deposition of Kevin Webb in RE: National Prescription Opiate Litigation; in 3 parts,"lawsuit, legal activity, litigation, opioids, sales, marketing"
tobacco_hbx99d00,VTS_01_1_512kb.mp4,382347890,5262.89,https://archive.org/download/tobacco_hbx99d00/VTS_01_1_512kb.mp4,"industry-archives,newsandpublicaffairs,medicalheritagelibrary",movies,Grant v. Tobacco Industry [Parts 1-4],,"Deposition in the case of Lawrence and Susan Grant v. Dr. David Litowsky et. al.  Grant smoked three packs of cigarettes a day for 30 years and contracted lung cancer. Grant had tried to quit smoking numerous times but was unable to overcome his addiction.

<a href=""http://www.archive.org/details/tobacco_hbx99d00a"" rel=""nofollow"">Click Here to View Part 1</a>

<a href=""http://www.archive.org/details/tobacco_hbx99d00b"" rel=""nofollow"">Click Here to View Part 2</a>

<a href=""http://www.archive.org/details/tobacco_hbx99d00c"" rel=""nofollow"">Click Here to View Part 3</a>

<a href=""http://www.archive.org/details/tobacco_hbx99d00d"" rel=""nofollow"">Click Here to View Part 4</a>","tobacco , cigarette , lawsuit , individual lawsuit , lung cancer , smoker behavior , cigarette brands , smoking cessation , filter , smoking cessation method , alcoholic beverage , disease , addiction , warning label , Surgeon General"
opioids_mzhh0257,mzhh0257-0001.ia.mp4,907875666,4551.81,https://archive.org/download/opioids_mzhh0257/mzhh0257-0001.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0001.mp4,907875666,4551.81,https://archive.org/download/opioids_mzhh0257/mzhh0257-0001.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0002.ia.mp4,792666666,3982.19,https://archive.org/download/opioids_mzhh0257/mzhh0257-0002.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0002.mp4,792666666,3982.19,https://archive.org/download/opioids_mzhh0257/mzhh0257-0002.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0003.ia.mp4,574578735,2883.55,https://archive.org/download/opioids_mzhh0257/mzhh0257-0003.ia.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
opioids_mzhh0257,mzhh0257-0003.mp4,574578735,2883.55,https://archive.org/download/opioids_mzhh0257/mzhh0257-0003.mp4,"industry-archives,newsandpublicaffairs",movies,"Deposition of John Gillies, Vice President of Global Security",2019,"Deposition of John Gillies, 30(b)(6) in RE: National Prescription Opiate Litigation; in 8 parts","lawsuit, legal activity, litigation, opioids, sales, marketing"
